gene_id	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9
ENSG00000236003	0	0	2	0	0	0	0	0	0
ENSG00000236004	0	0	0	0	0	0	0	0	0
ENSG00000236005	0	0	0	0	0	0	0	0	0
ENSG00000236007	0	0	0	0	0	0	0	0	0
ENSG00000236008	54.05	90.99	388.53	149.6	243.02	21.57	170.37	216.05	191.72
ENSG00000236009	0	0	0	0	0	0	0	0	0
ENSG00000236012	0	0	0	0	0	0	0	0	0
ENSG00000236013	0	0	0	0	0	0	0	0	0
ENSG00000236015	0	0	0	0	0	0	0	0	0
ENSG00000236017	27	0	166	2	0	0	0	1	0
ENSG00000236018	0	0	0	0	0	0	0	0	0
ENSG00000236021	0	0	0	0	0	0	0	0	0
ENSG00000236022	0	0	0	0	0	0	0	0	0
ENSG00000236024	0	0	0	0	0	0	0	0	0
ENSG00000236025	0	0	0	0	0	0	0	0	0
ENSG00000236026	0	0	0	0	0	0	0	0	0
ENSG00000236027	0	0	0	0	0	0	0	0	0
ENSG00000236028	0	0	0	0	0	0	0	0	0
ENSG00000236030	0	0	0	0	0	0	0	0	0
ENSG00000236031	0	0	0	0	0	0	0	0	0
ENSG00000236032	0	0	0	0	0	0	0	0	0
ENSG00000236035	0	0	0	5	0	0	0	0	0
ENSG00000236036	0	0	0	0	0	0	0	0	0
ENSG00000236039	0	0	0	48	0	0	0	99	0
ENSG00000236040	0	0	0	0	0	0	0	0	0
ENSG00000236041	0	0	0	0	0	0	0	0	0
ENSG00000236042	0	0	0	0	0	0	0	0	0
ENSG00000236044	0	0	0	0	0	0	0	0	0
ENSG00000236045	0	0	0	0	0	0	0	0	0
ENSG00000236046	0	0	0	0	0	0	0	0	0
ENSG00000236047	0	0	0	2	0	0	0	0	0
ENSG00000236048	0	0	0	0	0	0	0	0	0
ENSG00000236049	0	0	0	0	0	0	0	0	0
ENSG00000236051	0.69	0	0	0	0	0	0	0	0
ENSG00000236052	0	0	0	0	0	0	0	0	0
ENSG00000236053	0	56.8	4.62	0	0	0	0	0	0
ENSG00000236054	0	0	0	0	0	2	0	0	0
ENSG00000236056	0	0	0	0	0	0	0	0	0
ENSG00000236058	0	0	0	0	0	0	0	0	0
ENSG00000236060	0	0	0	0	0	0	0	0	0
ENSG00000236062	0	0	0	0	0	0	0	0	0
ENSG00000236064	0	0	0	0	0	0	0	0	0
ENSG00000236065	0	0	122.74	9	3069	0	0	0	0
ENSG00000236068	0	0	0	0	0	0	0	0	0
ENSG00000236069	0	0	0	0	0	0	0	0	0
ENSG00000236072	0	0	0	0	0	0	0	0	0
ENSG00000236073	0	0	0	0	0	0	0	0	0
ENSG00000236075	0	0	0	0	0	0	0	0	0
ENSG00000236076	0	0	0	0	0	0	0	0	0
ENSG00000236077	0	0	0	0	0	0	0	0	0
ENSG00000236078	1.34	0	26.67	3.9	152.78	1.19	0	87.44	0
ENSG00000236079	0	0	0	0	0	0	0	0	0
ENSG00000236080	0	0	0	0	0	0	0	0	0
ENSG00000236081	0	0	0	0	0	0	0	0	0
ENSG00000236082	0	0	0	0	0	0	0	0	0
ENSG00000236083	0	0	0	0	0	0	0	0	0
ENSG00000236085	0	0	0	0	0	0	0	0	0
ENSG00000236086	0	0	0	0	0	0	0	0	0
ENSG00000236088	3	0	17.01	307	0	0	2	1	1.62
ENSG00000236090	1	0	0	0	0	4	0	0	0
ENSG00000236091	0	0	0	8	0	0	0	0	0
ENSG00000236094	0	0	0	0	0	0	0	0	0
ENSG00000236095	0	0	0	1	0	0	0	0	0
ENSG00000236097	0	0	0	0	0	0	2	0	0
ENSG00000236098	0	0	0	0	0	0	0	0	0
ENSG00000236099	0	0	0	0	0	0	0	0	0
ENSG00000236101	0	0	0	0	0	0	0	0	0
ENSG00000236102	0	0	0	0	0	0	0	0	0
ENSG00000236104	6	0	0	0	0	0	0	0	0
ENSG00000236105	0	0	0	0	0	0	0	0	0
ENSG00000236106	0	0	0	0	0	0	0	0	0
ENSG00000236107	1.88	10.46	3.05	19.78	0	0	0	0	1
ENSG00000236108	0	0	0	0	0	0	0	0	0
ENSG00000236109	0	0	0	0	0	0	0	0	0
ENSG00000236110	0	0	0	0	0	0	0	0	0
ENSG00000236111	0	0	0	0	0	0	0	0	0
ENSG00000236114	0	0	0	0	0	0	0	0	0
ENSG00000236115	0	0	0	0	0	0	0	0	0
ENSG00000236116	0	0	0	0	0	0	47	0	0
ENSG00000236117	0	0	0	0	0	0	0	0	0
ENSG00000236118	0	0	0	0	0	0	0	0	0
ENSG00000236119	0	0	0	0	0	0	0	0	0
ENSG00000236120	1	0	0	0	0	0	0	0	0
ENSG00000236121	0	0	0	0	0	0	0	0	0
ENSG00000236123	0	0	0	0	0	0	0	0	0
ENSG00000236124	0	0	0	0	0	0	0	0	0
ENSG00000236125	0	0	0	0	0	0	0	0	0
ENSG00000236126	0	0	0	0	0	0	0	0	0
ENSG00000236129	0	0	0	0	0	0	0	0	0
ENSG00000236130	0	0	0	0	0	0	0	0	0
ENSG00000236131	0	0	0	0	0	0	0	0	0
ENSG00000236132	0	0	0	0	0	0	0	0	0
ENSG00000236133	0	0	0	0	0	0	0	0	0
ENSG00000236136	0	0	0	0	0	0	0	0	0
ENSG00000236137	0	0	0	0	0	0	0	0	0
ENSG00000236138	2	0	0	0	0	0	0	0	0
ENSG00000236140	0	0	0	0	0	0	0	0	0
ENSG00000236141	0	0	0	0	0	0	0	0	0
ENSG00000236144	3	0	5	7	0	0	0	0	0
ENSG00000236145	0	0	0	0	0	0	0	0	0
ENSG00000236146	0	0	0	0	0	0	0	0	0
ENSG00000236148	0	0	0	0	0	0	0	0	0
ENSG00000236151	0	0	0	0	0	0	0	0	0
ENSG00000236152	0	0	0	0	0	0	0	0	0
ENSG00000236153	0	0	0	0	0	0	0	0	0
ENSG00000236154	0	0	0	0	0	0	0	0	0
ENSG00000236155	0	0	0	6.87	0	0	0	1	0
ENSG00000236156	0	0	0	0	0	0	0	0	0
ENSG00000236158	0	0	0	0	0	0	0	0	0
ENSG00000236159	0	0	0	0	0	0	0	0	0
ENSG00000236160	0	0	0	0	0	0	0	0	0
ENSG00000236162	0	0	0	0	0	0	0	0	0
ENSG00000236164	0	0	0	0	0	0	0	0	0
ENSG00000236165	0	0	0	0	0	0	0	0	0
ENSG00000236166	0	0	0	0	0	0	0	0	0
ENSG00000236167	0	0	0	0	0	0	0	0	0
ENSG00000236168	0	0	0	0	0	0	0	0	0
ENSG00000236170	0	0	0	0	0	0	0	0	0
ENSG00000236171	0	0	0	0	0	0	0	0	0
ENSG00000236172	0	0	0	0	0	0	0	0	0
ENSG00000236173	0	0	0	0	0	0	0	0	0
ENSG00000236175	0	0	0	0	0	0	0	0	0
ENSG00000236176	0	0	0	0	0	0	0	0	0
ENSG00000236179	0	0	0	0	0	0	0	0	0
ENSG00000236180	0	0	0	0	0	0	0	0	0
ENSG00000236182	0	0	0	0	0	0	0	0	0
ENSG00000236184	1	38	0	0	0	0	0	0	0
ENSG00000236185	0	0	0	0	0	0	0	0	0
ENSG00000236187	0	0	0	0	0	0	0	0	0
ENSG00000236188	0	0	0	0	0	0	0	0	0
ENSG00000236189	0	0	0	0	0	0	0	0	0
ENSG00000236190	0	0	0	0	0	0	0	0	0
ENSG00000236191	0	0	0	0	0	0	0	0	0
ENSG00000236193	0	0	0	0	0	0	0	0	0
ENSG00000236194	2	0	2	5	0	0	0	0	0
ENSG00000236195	0	0	0	0	0	0	0	0	0
ENSG00000236197	0	0	0	0	0	0	0	0	0
ENSG00000236199	0	0	0	0	0	0	0	0	0
ENSG00000236200	3.3	0.45	11.34	65.71	0	0	0	0	0
ENSG00000236202	0	0	0	0	0	0	0	0	0
ENSG00000236204	0	0	0.98	6.18	0	0	6.13	0	0
ENSG00000236205	0	0	0	0	0	0	0	0	0
ENSG00000236206	0	0	0	0	0	0	0	0	0
ENSG00000236208	0	0	0	0	0	0	0	0	0
ENSG00000236209	0	0	1.98	0	0	0	0	2.45	0
ENSG00000236211	0	0	0	0	0	0	0	0	0
ENSG00000236212	0	0	0	0	0	0	0	0	0
ENSG00000236213	0	0	0	0	0	0	0	0	0
ENSG00000236216	0	0	0	0	0	0	0	0	0
ENSG00000236217	0	0	0	0	0	0	0	0	0
ENSG00000236226	0	0	0	0	0	0	0	0	0
ENSG00000236229	0	0	0	0	0	0	0	0	0
ENSG00000236230	0	0	0	0	0	0	0	0	0
ENSG00000236231	0	0	0	0	0	0	0	0	0
ENSG00000236232	0	0	0	0	0	0	0	0	0
ENSG00000236234	0	0	0	0	0	0	0	0	0
ENSG00000236235	0	0	0	0	0	0	0	0	0
ENSG00000236238	0	0	0	0	0	0	0	0	0
ENSG00000236240	0	0	0	0	0	0	0	0	0
ENSG00000236241	0	0	0	0	0	0	0	0	0
ENSG00000236242	0	0	0	0	0	0	0	0	0
ENSG00000236243	0	0	0	0	0	0	0	0	0
ENSG00000236244	0	0	0	0	0	0	0	0	0
ENSG00000236246	0	0	0	0	0	0	0	0	0
ENSG00000236248	0	0	0	0	0	0	0	0	0
ENSG00000236252	0	0	0	0	0	0	0	0	0
ENSG00000236253	0	0	0	0	0	0	0	0	0
ENSG00000236254	0	0	1	35	0	0	0	0	0
ENSG00000236255	0	0	3	0	0	0	0	0	0
ENSG00000236256	46	0	0	1	0	0	0	0	0
ENSG00000236257	0	0	0	0	0	0	0	0	0
ENSG00000236258	0	0	0	0	0	0	0	0	0
ENSG00000236259	0	0	0	0	0	0	0	0	0
ENSG00000236261	0	0	0	0	0	0	0	0	0
ENSG00000236262	0	0	0	0	0	0	0	0	0
ENSG00000236263	0	0	0	0	0	0	0	0	0
ENSG00000236264	0	1.08	0	0	0	0	0	0	0
ENSG00000236266	0	0	0	0	0	0	0	0	0
ENSG00000236267	0	0	0	0	0	0	0	0	0
ENSG00000236268	1	0	0	0	0	0	0	0	7
ENSG00000236269	0	0	0	54.09	0	0	0	0	0
ENSG00000236272	0	0	0	0	0	0	0	0	0
ENSG00000236274	0	0	0	0	0	0	0	0	0
ENSG00000236276	0	0	0	0	0	0	0	0	0
ENSG00000236277	0	0	0	0	0	0	0	0	3
ENSG00000236278	0	0	0	0	0	0	0	0	0
ENSG00000236279	0	0	0	0	0	0	0	0	0
ENSG00000236280	0	0	0	0	0	0	0	0	0
ENSG00000236281	0	0	0	0	0	0	0	0	0
ENSG00000236283	0	0	0	0	0	0	0	0	0
ENSG00000236284	0	0	0	0	0	0	0	0	0
ENSG00000236285	0	0	0	0	0	0	0	0	0
ENSG00000236287	95.02	0	19	31.34	1335	33	103	0	383
ENSG00000236289	0	0	0	0	0	0	0	0	0
ENSG00000236290	0	0	0	0	0	0	0	0	0
ENSG00000236292	0	0	0	0	0	0	0	0	0
ENSG00000236295	0	0	0	0	0	0	0	0	0
ENSG00000236296	0	0	2.04	0	0	0	0	0	0
ENSG00000236297	0	0	0	0	0	0	0	0	0
ENSG00000236299	0	0	0	0	0	0	0	0	0
ENSG00000236300	0	0	0	0	0	0	0	0	0
ENSG00000236301	0	0	0	0	0	0	0	0	0
ENSG00000236303	0	0	0	0	0	0	0	0	0
ENSG00000236304	0	0	0	1	0	0	0	0	0
ENSG00000236305	0	0	0	0	0	0	0	0	0
ENSG00000236306	0	0	0	0	0	0	0	0	0
ENSG00000236307	0	0	0	0	0	0	0	0	0
ENSG00000236308	0	0	0	0	0	0	0	0	0
ENSG00000236311	0	0	0	5	0	0	0	0	0
ENSG00000236312	0	0	0	0	0	0	0	0	0
ENSG00000236313	0	0	0	0	0	0	0	0	0
ENSG00000236316	0	0	0	0	0	0	0	0	0
ENSG00000236317	0	0	0	0	0	0	0	0	0
ENSG00000236318	0	0	0	0	0	0	0	0	0
ENSG00000236319	0	0	0	0	0	0	0	0	0
ENSG00000236320	0	0	0	0	0	0	0	0	0
ENSG00000236323	0	0	0	0	0	0	0	0	0
ENSG00000236324	0	0	0	0	0	0	0	0	0
ENSG00000236325	0	0	1	1	0	0	0	0	0
ENSG00000236326	0	0	0	0	0	0	0	0	0
ENSG00000236327	0	0	2	4	0	0	0	0	0
ENSG00000236330	0	0	0	0	0	0	0	0	0
ENSG00000236332	0	0	0	0	0	0	0	0	0
ENSG00000236333	0	0	0	0	0	0	0	0	0
ENSG00000236334	3	0	1.21	7.03	0	0	1	0	2
ENSG00000236335	0	0	0	0	0	0	0	0	0
ENSG00000236336	0	0	0	0	0	0	0	0	0
ENSG00000236337	1.44	0	0.82	0	0	0	0	0	0
ENSG00000236339	0	0	0	0	0	0	0	0	0
ENSG00000236340	0	0	0	0	0	0	0	0	0
ENSG00000236341	0	0	0	0	0	0	0	0	0
ENSG00000236343	0	0	0	0	0	0	0	0	0
ENSG00000236345	0	0	0	0	0	0	0	0	0
ENSG00000236347	0	0	0	0	0	0	0	0	3
ENSG00000236348	0	0	0	0	1	0	0	0	0
ENSG00000236349	0	0	0	0	0	0	0	0	0
ENSG00000236352	0	0	0	0	0	0	0	0	0
ENSG00000236354	0	0	0	0	0	0	0	0	0
ENSG00000236355	0	0	0	0	0	0	0	0	0
ENSG00000236356	0	0	0	0	0	0	0	0	0
ENSG00000236357	0	0	0	0	0	0	0	0	0
ENSG00000236358	0	0	0	0	0	0	0	0	0
ENSG00000236359	0	0	0	0	0	0	0	0	0
ENSG00000236360	0	0	2.52	0	0	0	0	0	0
ENSG00000236362	0	0	0	0	0	0	0	0	0
ENSG00000236364	0	0	0	0	0	0	0	0	0
ENSG00000236365	0	0	0	0	0	0	0	0	0
ENSG00000236366	0	0	0	0	0	0	0	0	0
ENSG00000236371	0	0	0	0	0	0	0	0	0
ENSG00000236372	0	0	0	0	0	0	0	0	0
ENSG00000236373	0	0	0	0	0	0	0	0	0
ENSG00000236375	0	0	0	0	0	0	0	0	0
ENSG00000236376	0	0	0	0	0	0	0	0	0
ENSG00000236377	0	0	0	0	0	0	0	0	0
ENSG00000236378	0	0	0	0	0	0	0	0	0
ENSG00000236379	0	0	0	0	0	0	0	0	0
ENSG00000236380	0	0	0	0	0	0	0	0	0
ENSG00000236382	0	0	0	0	0	0	0	0	0
ENSG00000236383	1	0	21	1	152	0	0	0	0
ENSG00000236384	0	0	0	0	0	0	0	0	0
ENSG00000236385	0	0	0	0	0	0	0	0	0
ENSG00000236386	0	0	0	0	0	0	0	0	0
ENSG00000236387	0	0	0	0	0	0	0	0	0
ENSG00000236388	0	0	0	0	0	0	0	0	0
ENSG00000236389	0	0	0	0	0	0	0	0	0
ENSG00000236390	0	0	0	0	0	0	0	0	0
ENSG00000236391	0	0	0	0	0	0	0	0	0
ENSG00000236392	0	0	0	0	0	0	0	0	0
ENSG00000236393	1.33	3.7	10.54	14.51	1.02	0	0	0	3.63
ENSG00000236394	0	0	0	0	0	0	0	0	0
ENSG00000236395	0	0	0	0	0	0	0	0	0
ENSG00000236396	0	0	0	0	0	0	0	0	0
ENSG00000236397	134	0	14	0	0	0	0	0	0
ENSG00000236398	0	0	0	0	0	0	0	0	0
ENSG00000236400	0	0	0	0	0	0	0	0	0
ENSG00000236401	0	0	0	0	0	0	0	0	0
ENSG00000236403	0	0	0	0	0	0	0	0	0
ENSG00000236404	0	0	0	0	0	0	0	10.34	0
ENSG00000236405	0	0	0	0	0	0	0	0	0
ENSG00000236407	0	0	0	0	0	0	0	0	0
ENSG00000236408	0	0	0	0	0	0	0	0	0
ENSG00000236409	0	0	0	0	0	0	0	0	0
ENSG00000236411	0	0	0	0	0	0	0	0	0
ENSG00000236412	0	0	0	0	0	0	0	0	0
ENSG00000236413	0	0	0	0	0	0	0	0	0
ENSG00000236414	0	0	0	0	0	0	0	0	0
ENSG00000236417	0	0	0	0	0	0	0	0	0
ENSG00000236420	0	0	0	0	0	0	0	0	0
ENSG00000236423	1.2	0	9.83	1	0	0	1.76	0	0
ENSG00000236424	0	0	0	0	0	0	0	0	0
ENSG00000236425	0	0	0	0	0	0	0	0	0
ENSG00000236426	0	0	0	18	0	0	0	0	0
ENSG00000236427	0	0	0	0	0	0	0	0	0
ENSG00000236429	0	0	0	0	0	0	0	0	0
ENSG00000236430	0	0	0	0	0	0	0	0	0
ENSG00000236431	0	0	0	0	0	0	0	0	0
ENSG00000236432	0	0	0	0	0	0	0	1	0
ENSG00000236433	0	0	0	0	0	0	0	0	0
ENSG00000236434	0	0	0	0	0	0	0	0	0
ENSG00000236435	0	0	0	0	0	0	0	0	0
ENSG00000236436	0	0	0	0	0	0	0	0	0
ENSG00000236437	0	0	0	0	0	0	0	0	0
ENSG00000236438	197.63	0	98.06	54.05	0	0	9.21	0	371.13
ENSG00000236439	0	0	4.68	0	0	0	0	0	0
ENSG00000236440	0	0	0	0	0	0	0	0	0
ENSG00000236442	0	0	0	0	0	0	0	0	0
ENSG00000236444	0	0	0	0	0	0	0	0	0
ENSG00000236445	0	1	12.68	7.15	2.04	0	4	0	2
ENSG00000236446	0	0	0	0	0	0	0	0	0
ENSG00000236447	0	0	2.97	2	0	0	0	0	0
ENSG00000236449	0	0	0	9	0	0	0	0	0
ENSG00000236450	0	0	0	0	0	0	0	0	0
ENSG00000236451	0	0	0	0	0	0	0	0	0
ENSG00000236452	0	0	0	0	0	0	0	0	0
ENSG00000236453	28	0	0	0	0	0	0	0	0
ENSG00000236456	0	0	0	0	0	0	0	0	0
ENSG00000236457	0	0	0	0	0	0	0	0	0
ENSG00000236459	0	0	0	0	0	0	0	0	0
ENSG00000236460	0	0	0	0	0	0	0	0	0
ENSG00000236461	0	0	0	0	0	0	0	0	0
ENSG00000236463	0	0	0	0	0	0	0	0	0
ENSG00000236464	0	0	0	0	0	0	0	0	0
ENSG00000236466	0	0	0	0	0	0	0	0	0
ENSG00000236467	0	0	0	2	0	0	1.97	0	0
ENSG00000236468	0	0	0	0	0	0	0	0	0
ENSG00000236469	0	0	0	0	0	0	0	0	0
ENSG00000236471	0	0	0	0	0	0	0	0	0
ENSG00000236472	0	0	0	0	0	0	0	0	0
ENSG00000236473	0	0	1	2	0	0	0	0	0
ENSG00000236474	0	0	0	0	0	0	0	0	0
ENSG00000236475	0	0	0	0	0	0	0	0	0
ENSG00000236476	0	0	0	0	0	0	0	0	0
ENSG00000236477	0	0	0	0	0	0	0	0	0
ENSG00000236478	4	0	0	17	0	0	0	0	0
ENSG00000236480	0	0	0	0	0	0	0	0	0
ENSG00000236481	0	0	0	0	0	0	0	0	0
ENSG00000236483	0	0	0	0	0	0	0	0	0
ENSG00000236484	0	0	0	0	0	0	0	0	0
ENSG00000236485	0	0	0	0	0	0	0	0	0
ENSG00000236487	0	0	0	0	0	0	0	0	0
ENSG00000236489	0	0	0	0	0	0	0	0	0
ENSG00000236491	0	0	0	0	0	0	0	0	0
ENSG00000236493	0	0	0	0	0	0	0	0	0
ENSG00000236494	0	0	0	0	0	0	0	0	0
ENSG00000236495	0	0	0	0	0	0	0	0	0
ENSG00000236496	0	0	0	0	0	0	0	0	0
ENSG00000236497	0	0	0	0	0	0	0	0	0
ENSG00000236498	0	0	0	0	0	0	0	0	0
ENSG00000236499	0	0	0	0	0	0	0	0	0
ENSG00000236500	0	0	0	0	0	0	0	0	0
ENSG00000236501	0	0	0	0	0	0	0	0	0
ENSG00000236502	0	0	0	0	0	0	0	0	0
ENSG00000236503	0	0	0	0	0	0	0	0	0
ENSG00000236504	0	0	0	0	0	0	0	0	0
ENSG00000236505	0	0	0	0	0	0	0	0	0
ENSG00000236507	0	0	0	0	0	0	0	0	0
ENSG00000236508	0	0	0	0	0	0	0	0	0
ENSG00000236509	0	0	0	0	0	0	0	0	0
ENSG00000236510	0	0	0	0	0	0	0	0	0
ENSG00000236511	0	0	0	0	0	0	0	0	0
ENSG00000236512	0	0	0	0	0	0	0	0	0
ENSG00000236513	0	0	0	0	0	0	0	0	0
ENSG00000236514	2	0	0	8	0	0	0	0	0
ENSG00000236516	0	0	0	0	0	0	0	0	0
ENSG00000236519	0	0	0	0	0	0	0	0	0
ENSG00000236520	0	0	0	0	0	0	0	0	0
ENSG00000236521	0	0	0	0	0	0	0	0	0
ENSG00000236523	0	0	0	0	0	0	0	0	0
ENSG00000236525	0	0	0	0	0	0	0	0	0
ENSG00000236526	0	0	0	0	0	0	0	0	0
ENSG00000236527	0	0	0	0	0	0	0	0	0
ENSG00000236528	0	0	0	0	0	0	0	0	0
ENSG00000236529	0	0	0	0	0	0	0	132	0
ENSG00000236530	0	0	0	0	0	0	0	0	0
ENSG00000236531	0	0	0	0	0	0	0	0	0
ENSG00000236532	5.06	0	1.17	2.13	0	0	0	0	0
ENSG00000236533	0	0	0	0	0	0	0	0	0
ENSG00000236534	0	0	0	0	0	0	0	0	0
ENSG00000236535	1.13	0	0	0	0	0	0	0	3.85
ENSG00000236536	0	0	0	0	0	0	0	0	0
ENSG00000236538	0	0	0	0	0	0	0	0	0
ENSG00000236539	5.38	1	14.3	21.36	10.27	0	8.36	2.01	26.95
ENSG00000236540	0	0	6	0	0	0	0	0	0
ENSG00000236541	0	0	0	0	0	0	0	0	0
ENSG00000236542	0	0	0	0	0	0	0	0	0
ENSG00000236543	0	0	0	0	0	0	0	0	0
ENSG00000236544	0	0	0	0	0	0	0	0	0
ENSG00000236545	0	0	0	0	0	0	0	0	0
ENSG00000236546	0	0	0	0	0	0	0	0	0
ENSG00000236548	0	0	0	0	0	0	0	0	0
ENSG00000236549	0	0	0	0	0	0	0	0	0
ENSG00000236550	0	0	0	0	0	0	0	0	0
ENSG00000236552	0	0	1.93	0	0	0	0	0	0
ENSG00000236554	0	0	0	0	0	0	0	0	0
ENSG00000236555	0	0	0	0	0	0	0	0	0
ENSG00000236556	0	0	0	0	0	0	0	0	0
ENSG00000236559	0	0	1	3	0	0	0	0	0
ENSG00000236562	0	0	0	3	0	0	0	0	0
ENSG00000236564	0	0	0	0	0	0	0	0	0
ENSG00000236565	1.02	0	0	0	0	0	0	0	0
ENSG00000236567	0	0	0	0	0	0	0	0	0
ENSG00000236569	0	0	0	0	0	0	0	0	0
ENSG00000236570	0	0	0	0	0	0	0	0	0
ENSG00000236571	0	0	0	0	0	0	0	0	0
ENSG00000236572	0	0	0	0	0	0	0	0	0
ENSG00000236574	0	0	0	0	0	0	0	0	0
ENSG00000236576	0	0	0	0	0	0	0	0	0
ENSG00000236577	0	0	0	0	0	0	0	0	0
ENSG00000236580	0	0	0	0	0	0	0	0	0
ENSG00000236581	8	0	0	2	0	0	0	0	0
ENSG00000236582	0	0	0	0	0	0	0	0	0
ENSG00000236583	0	0	0	0	0	0	0	0	0
ENSG00000236590	0	0	0	0	0	0	0	0	0
ENSG00000236591	0	0	0	0	0	0	0	0	0
ENSG00000236592	0	0	0	0	0	0	0	0	0
ENSG00000236594	0	0	0	0	0	0	0	0	0
ENSG00000236595	0	0	0	0	0	0	0	0	0
ENSG00000236596	1	0	0	0	0	0	0	0	0
ENSG00000236597	0	0	0	0	0	0	0	0	0
ENSG00000236599	0	0	0	0	0	0	0	0	0
ENSG00000236601	0	0	0	0	0	0	0	0	0
ENSG00000236603	0	0	0	1	0	0	0	0	0
ENSG00000236604	0	0	0	0	0	0	0	0	0
ENSG00000236605	0	0	0	0	0	0	0	0	0
ENSG00000236606	0	0	0	0	0	0	0	0	0
ENSG00000236607	0	0	0	0	0	0	0	0	0
ENSG00000236608	0	0	0	0	0	0	0	0	0
ENSG00000236609	1	0	0	0	0	0	0	0	0
ENSG00000236610	0	0	0	0	0	0	0	0	0
ENSG00000236611	0	0	4	0	0	0	0	0	0
ENSG00000236612	0	0	0	0	0	0	0	0	0
ENSG00000236615	0	0	0	0	0	0	0	0	0
ENSG00000236616	0	0	0	0	0	0	0	0	0
ENSG00000236617	1	0	0	0	0	0	0	0	87
ENSG00000236618	0	2	0	0	0	0	0	0	0
ENSG00000236620	0	0	0	0	0	0	0	0	0
ENSG00000236621	0	0	0	0	0	0	0	0	0
ENSG00000236626	0	0	0	0	0	0	0	0	0
ENSG00000236627	0	0	0	0	0	0	0	0	0
ENSG00000236634	0	0	0	0	0	0	0	0	0
ENSG00000236635	0	0	0	0	0	0	0	0	0
ENSG00000236636	0	0	0	0	0	0	0	0	0
ENSG00000236637	0	0	0	0	0	0	0	0	0
ENSG00000236638	0	0	0	0	0	0	0	0	0
ENSG00000236641	0	0	0	0	0	0	0	0	0
ENSG00000236643	0	0	0	0	0	0	0	0	0
ENSG00000236646	0	0	0	0	0	0	0	0	0
ENSG00000236647	0	0	0	0	0	0	0	0	0
ENSG00000236648	0	0	0	0	0	0	0	0	0
ENSG00000236651	0	0	0	0	0	0	0	0	0
ENSG00000236653	0	0	0	0	0	0	0	0	0
ENSG00000236654	0	0	0	0	0	0	0	0	0
ENSG00000236655	0	0	0	0	0	0	0	0	0
ENSG00000236656	0	0	0	0	0	0	0	0	0
ENSG00000236658	0	0	0	0	0	0	0	0	0
ENSG00000236660	0	0	0	0	0	0	0	0	0
ENSG00000236662	0	0	0	0	0	0	0	0	0
ENSG00000236663	0	0	0	0	0	0	0	0	0
ENSG00000236664	0	0	0	0	0	0	0	0	0
ENSG00000236665	0	0	0	0	0	0	0	0	0
ENSG00000236666	0	0	0	0	0	0	0	0	0
ENSG00000236667	0	0	0	0	0	0	0	0	0
ENSG00000236668	0	0	0	0	0	0	0	0	0
ENSG00000236670	0	0	0	0	0	0	0	0	0
ENSG00000236671	0	0	0	0	0	0	0	0	0
ENSG00000236673	0	0	0	51.94	56.97	0	20.56	0	23.05
ENSG00000236674	0	0	0	0	0	0	0	0	0
ENSG00000236675	0	0	0	0	0	0	1.77	0	0
ENSG00000236676	0	0	0	0	0	0	0	0	0
ENSG00000236677	0	0	0	0	0	0	0	0	0
ENSG00000236678	0	0	0	0	0	0	0	0	0
ENSG00000236679	4.51	0	0	0	0	0	4.86	0	0
ENSG00000236680	0	0	0	0	0	0	0	0	0
ENSG00000236681	0	0	0	0	0	0	0	0	0
ENSG00000236682	9.86	5	92.48	21.53	7.6	0	16.45	114.69	4.12
ENSG00000236683	0	0	0	0	0	0	0	0	0
ENSG00000236686	0	0	0	0	0	0	0	0	0
ENSG00000236687	0	0	0	1	0	0	0	0	0
ENSG00000236689	0	0	0	0	0	0	0	0	0
ENSG00000236690	0	0	0	0	0	0	0	0	0
ENSG00000236691	0	0	0	0	0	0	0	0	0
ENSG00000236692	0	0	0	0	0	0	0	0	0
ENSG00000236695	0	0	0	0	0	0	0	0	0
ENSG00000236698	31.51	0	0.89	1.65	0	0	0	0	0
ENSG00000236699	0	0	0	33.18	0	0	0	0	0
ENSG00000236700	0	0	0	0	0	0	0	0	0
ENSG00000236701	0	0	0	0	0	0	0	0	0
ENSG00000236703	0	0	0	0	0	0	0	0	0
ENSG00000236704	0	0	0	0	0	0	0	0	0
ENSG00000236708	0	0	0	1	0	0	0	0	0
ENSG00000236709	0	0	0	0	0	0	0	0	0
ENSG00000236710	0	0	0	52	0	0	0	0	0
ENSG00000236711	0	0	0	0	0	0	0	0	0
ENSG00000236712	0	0	0	0	0	0	0	0	0
ENSG00000236713	0	0	0	0	0	0	0	0	0
ENSG00000236714	0	0	0	0	0	0	0	0	0
ENSG00000236716	0	0	0	0	0	0	0	0	0
ENSG00000236717	0	0	0	0	0	0	0	0	0
ENSG00000236718	0	0	0	0	0	0	0	0	0
ENSG00000236719	0	0	0	0	0	0	0	0	0
ENSG00000236720	0	0	0	0	0	0	0	0	0
ENSG00000236722	0	0	0	0	0	0	0	0	0
ENSG00000236723	2	0	0	0	0	0	3	0	0
ENSG00000236724	0	0	0	0	0	0	0	0	0
ENSG00000236731	0	0	0	0	0	0	0	0	0
ENSG00000236732	0	0	0	0	0	0	0	0	0
ENSG00000236733	0	0	0	0	0	0	0	0	0
ENSG00000236735	0	0	2	0	0	0	0	0	0
ENSG00000236736	0	0	0	0	0	0	0	0	0
